code,name,market_id,category_id,color,url,listing_date,delisting_date
4588,オンコリスバイオファーマ,3,8,,,,
4591,リボミック,3,8,,,,
4592,サンバイオ,3,8,,,,
4593,ヘリオス,3,8,,,,
4594,ブライトパス・バイオ,3,8,,,,
4595,ミズホメディー,4,8,,,,
4596,窪田製薬ホールディングス,3,8,,,,
4597,ソレイジア・ファーマ,3,8,,,,
4611,大日本塗料,1,7,,,,
4612,日本ペイントホールディングス,1,7,,,,
4613,関西ペイント,1,7,,,,
4615,神東塗料,1,7,,,,
4616,川上塗料,2,7,,,,
4617,中国塗料,1,7,,,,
4619,日本特殊塗料,1,7,,,,
4620,藤倉化成,1,7,,,,
4621,ロックペイント,2,7,,,,
4623,アサヒペン,2,7,,,,
4624,イサム塗料,2,7,,,,
4625,アトミクス,4,7,,,,
4626,太陽ホールディングス,1,7,,,,
4627,ナトコ,4,7,,,,
4628,エスケー化研,4,7,,,,
4629,大伸化学,4,7,,,,
4631,ＤＩＣ,1,7,,,,
4633,サカタインクス,1,7,,,,
4634,東洋インキＳＣホールディングス,1,7,,,,
4635,東京インキ,2,7,,,,
4636,Ｔ＆Ｋ　ＴＯＫＡ,1,7,,,,
4640,アンドール,4,25,,,,
4641,アルプス技研,1,33,,,,
4642,オリジナル設計,2,33,,,,
4644,イマジニア,4,25,,,,
4645,市進ホールディングス,4,33,,,,
4649,大成,7,33,,,,
4650,ＳＤエンターテイメント,4,33,,,,
4651,サニックス,1,33,,,,
4653,ダイオーズ,1,33,,,,
4656,サン・ライフ,4,33,,,,
4657,環境管理センター,4,33,,,,
4658,日本空調サービス,1,33,,,,
4659,エイジス,4,33,,,,
4661,オリエンタルランド,1,33,,,,
4662,フォーカスシステムズ,1,25,,,,
4664,ＲＳＣ,4,33,,,,
4665,ダスキン,1,33,,,,
4666,パーク鉱業４,1,32,,,,
4667,アイサンテクノロジー,4,25,,,,
4668,明光ネットワークジャパン,1,33,,,,
4669,ニッパンレンタル,4,33,,,,
4671,ファルコホールディングス,1,33,,,,
4673,川崎地質,4,33,,,,
4674,クレスコ,1,25,,,,
4676,フジ・メディア・ホールディングス,1,25,,,,
4678,秀英予備校,1,33,,,,
4679,田谷,1,33,,,,
4680,ラウンドワン,1,33,,,,
4681,リゾートトラスト,1,33,,,,
4684,オービック,1,25,,,,
4685,菱友システムズ,4,25,,,,
4686,ジャストシステム,1,25,,,,
4687,ＴＤＣソフト,1,25,,,,
4689,ヤフー,1,25,,,,
4690,日本パレットプール,4,33,,,,
4694,ビー・エム・エル,1,33,,,,
4695,マイスターエンジニアリング,2,33,,,,
4696,ワタベウェディング,1,33,,,,
4699,ウチダエスコ,4,33,,,,
4704,トレンドマイクロ,1,25,,,,
4705,クリップコーポレーション,4,33,,,,
4707,キタック,4,33,,,,
4708,りらいあコミュニケーションズ,1,33,,,,
4709,インフォメーション・ディベロプメント,1,25,,,,
4712,ＫｅｙＨｏｌｄｅｒ,4,33,,,,
4714,リソー教育,1,33,,,,
4716,日本オラクル,1,25,,,,
4718,早稲田アカデミー,1,33,,,,
4719,アルファシステムズ,1,25,,,,
4720,城南進学研究社,4,33,,,,
4722,フューチャー,1,25,,,,
4725,ＣＡＣ　Ｈｏｌｄｉｎｇｓ,1,25,,,,
4726,ソフトバンク・テクノロジー,1,25,,,,
4728,トーセ,1,25,,,,
4732,ユー・エス・エス,1,33,,,,
4733,オービックビジネスコンサルタント,1,25,,,,
4734,ビーイング,4,25,,,,
4735,京進,2,33,,,,
4736,日本ラッド,4,25,,,,
4739,伊藤忠テクノソリューションズ,1,25,,,,
4743,アイティフォー,1,25,,,,
4745,東京個別指導学院,1,33,,,,
4746,東計電算,1,25,,,,
4748,構造計画研究所,4,25,,,,
4750,ダイサン,2,33,,,,
4751,サイバーエージェント,1,33,,,,
4752,昭和システムエンジニアリング,4,25,,,,
4754,トスネット,4,33,,,,
4755,楽天,1,33,,,,
4760,アルファ,4,33,,,,
4761,さくらケーシーエス,2,25,,,,
4762,エックスネット,1,25,,,,
4763,クリーク・アンド・リバー社,1,33,,,,
4764,ＳＡＭＵＲＡＩ＆Ｊ　ＰＡＲＴＮＥＲＳ,5,25,,,,
4765,モーニングスター,4,33,,,,
4766,ピーエイ,2,33,,,,
4767,テー・オー・ダブリュー,1,33,,,,
4768,大塚商会,1,25,,,,
4769,インフォメーションクリエーティブ,4,25,,,,
4770,図研エルミック,2,25,,,,
4771,エフアンドエム,4,33,,,,
4772,デジタルアドベンチャー,5,25,,,,
4775,総合メディカル,1,27,,,,
4776,サイボウズ,1,25,,,,
4777,ガーラ,4,25,,,,
4779,ソフトブレーン,1,25,,,,
4781,日本ハウズイング,2,33,,,,
4783,日本コンピュータ・ダイナミクス,4,25,,,,
4784,ＧＭＯアドパートナーズ,4,33,,,,
4792,山田コンサルティンググループ,4,33,,,,
4800,オリコン,4,25,,,,
4801,セントラルスポーツ,1,33,,,,
4809,パラカ,1,32,,,,
4812,ＩＳＩＤ,1,25,,,,
4813,ＡＣＣＥＳＳ,3,25,,,,
4814,ネクストウェア,4,25,,,,
4816,東映アニメーション,4,25,,,,
4819,デジタルガレージ,1,25,,,,
4820,ＥＭシステムズ,1,25,,,,
4824,メディアシーク,3,25,,,,
4825,ウェザーニューズ,1,25,,,,
4826,ＣＩＪ,1,25,,,,
4827,ビジネス・ワンホールディングス,10,32,,,,
4828,東洋ビジネスエンジニアリング,1,25,,,,
4829,日本エンタープライズ,1,25,,,,
4832,ＪＦＥシステムズ,2,25,,,,
4833,ぱど,5,33,,,,
4834,キャリアバンク,9,33,,,,
4837,シダックス,4,33,,,,
4838,スペースシャワーネットワーク,4,25,,,,
4839,ＷＯＷＯＷ,1,25,,,,
4840,トライアイズ,5,33,,,,
4845,スカラ,1,25,,,,
4847,インテリジェント　ウェイブ,2,25,,,,
4848,フルキャストホールディングス,1,33,,,,
4849,エン・ジャパン,1,33,,,,
4875,メディシノバ,4,8,,,,
4901,富士フイルムホールディングス,1,7,,,,
4902,コニカミノルタ,1,16,,,,
4911,資生堂,1,7,,,,
4912,ライオン,1,7,,,,
4914,高砂香料工業,1,7,,,,
4917,マンダム,1,7,,,,
4918,アイビー化粧品,4,7,,,,
4919,ミルボン,1,7,,,,
4920,日本色材工業研究所,4,7,,,,
4921,ファンケル,1,7,,,,
4922,コーセー,1,7,,,,
4923,コタ,1,7,,,,
4924,シーズ・ホールディングス,1,7,,,,
4925,ハーバー研究所,4,7,,,,
4926,シーボン,1,7,,,,
4927,ポーラ・オルビスホールディングス,1,7,,,,
4928,ノエビアホールディングス,1,7,,,,
4929,アジュバンコスメジャパン,1,7,,,,
4951,エステー,1,7,,,,
4952,エス・ディー・エス　バイオテック,2,7,,,,
4955,アグロ　カネショウ,1,7,,,,
4956,コニシ,1,7,,,,
4957,ヤスハラケミカル,2,7,,,,
4958,長谷川香料,1,7,,,,
4960,ケミプロ化成,2,7,,,,
4962,互応化学工業,2,7,,,,
4963,星光ＰＭＣ,1,7,,,,
4966,上村工業,2,7,,,,
4967,小林製薬,1,7,,,,
4968,荒川化学工業,1,7,,,,
4970,東洋合成工業,4,7,,,,
4971,メック,1,7,,,,
4972,綜研化学,4,7,,,,
4973,日本高純度化学,1,7,,,,
4974,タカラバイオ,1,7,,,,
4975,ＪＣＵ,1,7,,,,
4976,東洋ドライルーブ,4,7,,,,
4977,新田ゼラチン,1,7,,,,
4978,リプロセル,5,7,,,,
4979,ＯＡＴアグリオ,1,7,,,,
4980,デクセリアルズ,1,7,,,,
4985,アース製薬,1,7,,,,
4987,寺岡製作所,2,7,,,,
4990,昭和化学工業,2,7,,,,
4992,北興化学工業,1,7,,,,
4994,大成ラミック,1,7,,,,
4995,サンケイ化学,10,7,,,,
4996,クミアイ化学工業,1,7,,,,
4997,日本農薬,1,7,,,,
4998,フマキラー,2,7,,,,
4999,セメダイン,2,7,,,,
5002,昭和シェル石油,1,9,,,,
5008,東亜石油,2,9,,,,
5009,富士興産,1,26,,,,
5010,日本精蝋,2,9,,,,
5011,ニチレキ,1,9,,,,
5013,ユシロ化学工業,1,9,,,,
5015,ビーピー・カストロール,1,9,,,,
5017,富士石油,1,9,,,,
5018,ＭＯＲＥＳＣＯ,1,9,,,,
5019,出光興産,1,9,,,,
5020,ＪＸＴＧホールディングス,1,9,,,,
5021,コスモエネルギーホールディングス,1,9,,,,
5101,横浜ゴム,1,10,,,,
5103,昭和ホールディングス,2,10,,,,
5104,日東化工,2,10,,,,
5105,東洋ゴム工業,1,10,,,,
5108,ブリヂストン,1,10,,,,
5110,住友ゴム工業,1,10,,,,
5121,藤倉ゴム工業,1,10,,,,
5122,オカモト,1,10,,,,
5142,アキレス,1,7,,,,
5161,西川ゴム工業,2,10,,,,
5162,朝日ラバー,4,10,,,,
5184,ニチリン,2,10,,,,
5185,フコク,1,10,,,,
5186,ニッタ,1,10,,,,
5187,クリエートメディック,1,18,,,,
5189,櫻護謨,2,10,,,,
5191,住友理工,1,10,,,,
5192,三ツ星ベルト,1,10,,,,
5194,相模ゴム工業,2,10,,,,
5195,バンドー化学,1,10,,,,
5199,不二ラテックス,4,10,,,,
5201,ＡＧＣ,1,11,,,,
5202,日本板硝子,1,11,,,,
5204,石塚硝子,1,11,,,,
5208,有沢製作所,1,7,,,,
5210,日本山村硝子,1,11,,,,
5212,不二硝子,4,11,,,,
5214,日本電気硝子,1,11,,,,
5216,倉元製作所,4,11,,,,
5217,テクノクオーツ,4,11,,,,
5218,オハラ,1,11,,,,
5232,住友大阪セメント,1,11,,,,
5233,太平洋セメント,1,11,,,,
5237,ノザワ,2,11,,,,
5261,リソルホールディングス,1,33,,,,
5262,日本ヒューム,1,11,,,,
5268,旭コンクリート工業,2,11,,,,
5269,日本コンクリート工業,1,11,,,,
5271,トーヨーアサノ,2,11,,,,
5273,三谷セキサン,1,11,,,,
5277,スパンクリートコーポレーション,4,11,,,,
5279,日本興業,4,11,,,,
5280,ヨシコン,4,32,,,,
5282,ジオスター,2,11,,,,
5283,高見澤,4,26,,,,
5284,ヤマウ,4,11,,,,
5285,ヤマックス,4,11,,,,
5287,イトーヨーギョー,2,11,,,,
5288,アジアパイルホールディングス,1,11,,,,
5289,ゼニス羽田ホールディングス,2,11,,,,
5301,東海カーボン,1,11,,,,
5302,日本カーボン,1,11,,,,
5304,ＳＥＣカーボン,2,11,,,,
5310,東洋炭素,1,11,,,,
5331,ノリタケカンパニーリミテド,1,11,,,,
5332,ＴＯＴＯ,1,11,,,,
5333,日本ガイシ,1,11,,,,
5334,日本特殊陶業,1,11,,,,
5337,ダントーホールディングス,1,11,,,,
5341,アサヒ衛陶,2,11,,,,
5342,ジャニス工業,7,11,,,,
5343,ニッコー,7,11,,,,
5344,ＭＡＲＵＷＡ,1,11,,,,
5351,品川リフラクトリーズ,1,11,,,,
5352,黒崎播磨,1,11,,,,
5355,日本ルツボ,2,11,,,,
5356,美濃窯業,7,11,,,,
5357,ヨータイ,1,11,,,,
5358,イソライト工業,1,11,,,,
5363,ＴＹＫ,1,11,,,,
5367,ニッカトー,1,11,,,,
5380,新東,4,11,,,,
5381,Ｍｉｐｏｘ,4,11,,,,
5384,フジミインコーポレーテッド,1,11,,,,
5386,鶴弥,2,11,,,,
5387,チヨダウーテ,4,11,,,,
5388,クニミネ工業,1,11,,,,
5391,エーアンドエーマテリアル,1,11,,,,
5393,ニチアス,1,11,,,,
5395,理研コランダム,2,11,,,,
5401,新日鐵住金,1,12,,,,
5406,神戸製鋼所,1,12,,,,
5408,中山製鋼所,1,12,,,,
5410,合同製鐵,1,12,,,,
5411,ジェイ　エフ　イー　ホールディングス,1,12,,,,
5413,日新製鋼,1,12,,,,
5423,東京製鐵,1,12,,,,
5440,共英製鋼,1,12,,,,
5444,大和工業,1,12,,,,
5445,東京鐵鋼,1,12,,,,
5446,北越メタル,2,12,,,,
5449,大阪製鐵,1,12,,,,
5451,淀川製鋼所,1,12,,,,
5456,朝日工業,4,12,,,,
5458,高砂鐵工,2,12,,,,
5461,中部鋼鈑,6,12,,,,
5463,丸一鋼管,1,12,,,,
5464,モリ工業,1,12,,,,
5471,大同特殊鋼,1,12,,,,
5476,日本高周波鋼業,1,12,,,,
5480,日本冶金工業,1,12,,,,
5481,山陽特殊製鋼,1,12,,,,
5482,愛知製鋼,1,12,,,,
5484,東北特殊鋼,4,12,,,,
5486,日立金属,1,12,,,,
5491,日本金属,1,12,,,,
5541,大平洋金属,1,12,,,,
5542,新報国製鉄,4,12,,,,
5563,新日本電工,1,12,,,,
5602,栗本鐵工所,1,12,,,,
5603,虹技,1,12,,,,
5607,中央可鍛工業,7,12,,,,
5609,日本鋳造,2,12,,,,
5610,大和重工,2,12,,,,
5612,日本鋳鉄管,1,12,,,,
5614,川金ホールディングス,2,12,,,,
5631,日本製鋼所,1,15,,,,
5632,三菱製鋼,1,12,,,,
5644,メタルアート,2,12,,,,
5658,日亜鋼業,1,12,,,,
5659,日本精線,1,12,,,,
5660,神鋼鋼線工業,2,12,,,,
5695,パウダーテック,4,12,,,,
5697,サンユウ,2,12,,,,
5698,エンビプロ・ホールディングス,1,12,,,,
5699,イボキン,4,12,,,,
5702,大紀アルミニウム工業所,1,13,,,,
5703,日本軽金属ホールディングス,1,13,,,,
5704,ＪＭＣ,3,13,,,,
5706,三井金属,1,13,,,,
5707,東邦亜鉛,1,13,,,,
5711,三菱マテリアル,1,13,,,,
5713,住友金属鉱山,1,13,,,,
5714,ＤＯＷＡホールディングス,1,13,,,,
5715,古河15金属,1,13,,,,
5721,エス・サイエンス,1,13,,,,
5724,アサカ理研,4,13,,,,
5726,大阪チタニウムテクノロジーズ,1,13,,,,
5727,東邦チタニウム,1,13,,,,
5729,日本精鉱,2,13,,,,
5741,ＵＡＣＪ,1,13,,,,
5742,エヌアイシ・オートテック,4,13,,,,
5753,日本伸銅,2,13,,,,
5757,ＣＫサンエツ,1,13,,,,
5758,ＦＣＭ,4,13,,,,
5781,東邦金属,2,13,,,,
5801,古河電気工業,1,13,,,,
5802,住友電気工業,1,13,,,,
5803,フジクラ,1,13,,,,
5805,昭和電線ホールディングス,1,13,,,,
5807,東京特殊電線,1,13,,,,
5809,タツタ電線,1,13,,,,
5816,オーナンバ,2,13,,,,
5817,ＪＭＡＣＳ,2,13,,,,
5819,カナレ電気,1,13,,,,
5820,三ッ星,4,13,,,,
5821,平河ヒューテック,1,13,,,,
5851,リョービ,1,13,,,,
5852,アーレスティ,1,13,,,,
5856,東理ホールディングス,2,27,,,,
5857,アサヒホールディングス,1,13,,,,
5900,ダイケン,4,14,,,,
5901,東洋製罐グループホールディングス,1,14,,,,
5902,ホッカンホールディングス,1,14,,,,
5903,ＳＨＩＮＰＯ,4,14,,,,
5905,日本製罐,2,14,,,,
5906,エムケー精工,4,14,,,,
5907,ＪＦＥコンテイナー,2,14,,,,
5909,コロナ,1,14,,,,
5911,横河ブリッジホールディングス,1,14,,,,
5912,ＯＳＪＢホールディングス,1,3,,,,
5915,駒井ハルテック,1,14,,,,
5918,瀧上工業,2,14,,,,
5921,川岸工業,2,14,,,,
5922,那須電機鉄工,2,14,,,,
5923,高田機工,1,14,,,,
5928,アルメタックス,2,14,,,,
5929,三和ホールディングス,1,14,,,,
5930,文化シヤッター,1,14,,,,
5932,三協立山,1,14,,,,
5933,アルインコ,1,14,,,,
5935,元旦ビューティ工業,4,14,,,,
5936,東洋シヤッター,1,14,,,,
5938,ＬＩＸＩＬグループ,1,14,,,,
5939,大谷工業,4,14,,,,
5940,不二サッシ,2,14,,,,
5941,中西製作所,2,14,,,,
5942,日本フイルコン,1,14,,,,
5943,ノーリツ,1,14,,,,
5945,天龍製鋸,4,14,,,,
5946,長府製作所,1,14,,,,
5947,リンナイ,1,14,,,,
5949,ユニプレス,1,17,,,,
5950,日本パワーファスニング,2,14,,,,
5951,ダイニチ工業,1,14,,,,
5952,アマテイ,2,14,,,,
5953,昭和鉄工,10,14,,,,
5955,ヤマシナ,2,14,,,,
5956,トーソー,2,14,,,,
5957,日東精工,1,14,,,,
5958,三洋工業,1,14,,,,
5959,岡部,1,14,,,,
5962,浅香工業,2,19,,,,
5964,東洋刃物,2,14,,,,
5965,フジマック,2,14,,,,
5966,ＫＴＣ,2,14,,,,
5967,ＴＯＮＥ,2,14,,,,
5969,ロブテックス,2,14,,,,
5970,ジーテクト,1,14,,,,
5971,共和工業所,4,14,,,,
5973,トーアミ,2,14,,,,
5974,中国工業,1,14,,,,
5975,東プレ,1,14,,,,
5976,ネツレン,1,14,,,,
5979,カネソウ,7,14,,,,
5981,東京製綱,1,14,,,,
5982,マルゼン,2,14,,,,
5983,イワブチ,4,14,,,,
5984,兼房,2,14,,,,
5985,サンコール,1,14,,,,
5986,モリテック　スチール,1,14,,,,
5987,オーネックス,4,14,,,,
5988,パイオラックス,1,14,,,,
5989,エイチワン,1,14,,,,
5990,スーパーツール,4,14,,,,
5991,ニッパツ,1,14,,,,
5992,中央発條,1,14,,,,
5993,知多鋼業,7,14,,,,
5994,ファインシンター,2,14,,,,
5997,協立エアテック,4,14,,,,
5998,アドバネクス,1,14,,,,
5999,イハラサイエンス,4,14,,,,
6005,三浦工業,1,15,,,,
6013,タクマ,1,15,,,,
6016,ジャパンエンジンコーポレーション,2,17,,,,
6018,阪神内燃機工業,2,17,,,,
6022,赤阪鐵工所,2,15,,,,
6023,ダイハツディーゼル,2,17,,,,
6025,日本ＰＣサービス,8,33,,,,
6026,ＧＭＯ　ＴＥＣＨ,3,33,,,,
6027,弁護士ドットコム,3,33,,,,
6028,テクノプロ・ホールディングス,1,33,,,,
6029,アトラ,1,33,,,,
6030,アドベンチャー,3,33,,,,
6031,サイジニア,3,33,,,,
6032,インターワークス,1,33,,,,
6033,エクストリーム,3,33,,,,
6034,ＭＲＴ,3,33,,,,
6035,アイ・アールジャパンホールディングス,2,33,,,,
6036,ＫｅｅＰｅｒ技研,1,33,,,,
6037,ファーストロジック,1,33,,,,
6038,イード,3,33,,,,
6039,日本動物高度医療センター,3,33,,,,
6040,日本スキー場開発,3,33,,,,
6042,ニッキ,2,17,,,,
6044,三機サービス,1,33,,,,
6045,レントラックス,3,33,,,,
6046,リンクバル,3,33,,,,
6047,Ｇｕｎｏｓｙ,1,33,,,,
6048,デザインワン・ジャパン,1,33,,,,
6049,イトクロ,3,33,,,,
6050,イー・ガーディアン,1,33,,,,
6054,リブセンス,1,33,,,,
6055,ジャパンマテリアル,1,33,,,,
6058,ベクトル,1,33,,,,
6059,ウチヤマホールディングス,1,33,,,,
6060,こころネット,4,33,,,,
6061,ユニバーサル園芸社,4,33,,,,
6062,チャーム・ケア・コーポレーション,2,33,,,,
6063,日本エマージェンシーアシスタンス,4,33,,,,
6064,アクトコール,3,33,,,,
6065,ライクキッズネクスト,1,33,,,,
6067,メディアフラッグ,3,33,,,,
6069,トレンダーズ,3,33,,,,
6070,キャリアリンク,1,33,,,,
6071,ＩＢＪ,1,33,,,,
6072,地盤ネットホールディングス,3,33,,,,
6073,アサンテ,1,33,,,,
6074,ジェイエスエス,4,33,,,,
6076,アメイズ,10,33,,,,
6077,Ｎ・フィールド,1,33,,,,
6078,バリューＨＲ,1,33,,,,
6079,エナリス,3,33,,,,
6080,Ｍ＆Ａキャピタルパートナーズ,1,33,,,,
6081,アライドアーキテクツ,3,33,,,,
6082,ライドオンエクスプレスホールディングス,1,33,,,,
6083,ＥＲＩホールディングス,1,33,,,,
6084,オウチーノ,3,33,,,,
6085,アーキテクツ・スタジオ・ジャパン,3,33,,,,
6086,シンメンテホールディングス,3,33,,,,
6087,アビスト,1,33,,,,
6088,シグマクシス,1,33,,,,
6089,ウィルグループ,1,33,,,,
6090,ヒューマン・メタボローム・テクノロジーズ,3,33,,,,
6091,ウエスコホールディングス,2,33,,,,
6092,エンバイオ・ホールディングス,3,33,,,,
6093,エスクロー・エージェント・ジャパン,1,33,,,,
6094,フリークアウト・ホールディングス,3,33,,,,
6095,メドピア,3,33,,,,
6096,レアジョブ,3,33,,,,
6097,日本ビューホテル,1,33,,,,
6098,リクルートホールディングス,1,33,,,,
6099,エラン,1,33,,,,
6101,ツガミ,1,15,,,,
6103,オークマ,1,15,,,,
6104,東芝15,1,15,,,,
6111,旭精機工業,7,15,,,,
6112,小島鐵工所,2,15,,,,
6113,アマダホールディングス,1,15,,,,
6118,アイダエンジニアリング,1,15,,,,
6121,滝澤鉄工所,1,15,,,,
6125,岡本工作15製作所,2,15,,,,
6131,浜井産業,2,15,,,,
6134,ＦＵＪＩ,1,15,,,,
6135,牧野フライス製作所,1,15,,,,
6136,ＯＳＧ,1,15,,,,
6137,小池酸素工業,2,15,,,,
6138,ダイジェット工業,1,15,,,,
6140,旭ダイヤモンド工業,1,15,,,,
6141,ＤＭＧ森精機,1,15,,,,
6142,富士精工,7,15,,,,
6143,ソディック,1,15,,,,
6144,西部電機,2,15,,,,
6145,日特エンジニアリング,4,15,,,,
6146,ディスコ,1,15,,,,
6147,ヤマザキ,4,15,,,,
6149,小田原エンジニアリング,4,15,,,,
6150,タケダ15,4,15,,,,
6151,日東工器,1,15,,,,
6155,高松15工業,2,15,,,,
6156,エーワン精密,4,15,,,,
6157,日進工具,1,15,,,,
6158,和井田製作所,4,15,,,,
6159,ミクロン精密,4,15,,,,
6161,エスティック,2,15,,,,
6164,太陽工機,4,15,,,,
6165,パンチ工業,1,15,,,,
6166,中村超硬,3,15,,,,
6167,冨士ダイス,1,15,,,,
6171,土木管理総合試験所,1,33,,,,
6172,メタップス,3,33,,,,
6173,アクアライン,3,33,,,,
6175,ネットマーケティング,2,33,,,,
6176,ブランジスタ,3,33,,,,
6177,ＡｐｐＢａｎｋ,3,33,,,,
6178,日本郵政,1,33,,,,
6180,ＧＭＯメディア,3,33,,,,
6181,パートナーエージェント,3,33,,,,
6182,ロゼッタ,3,33,,,,
6183,ベルシステム鉱業４ホールディングス,1,33,,,,
6184,鎌倉新書,1,33,,,,
6185,ソネット・メディア・ネットワークス,3,33,,,,
6186,一蔵,1,33,,,,
6187,ＬＩＴＡＬＩＣＯ,1,33,,,,
6188,富士ソフトサービスビューロ,4,33,,,,
6189,グローバルグループ,1,33,,,,
6190,フェニックスバイオ,3,33,,,,
6191,エボラブルアジア,1,33,,,,
6192,ハイアス・アンド・カンパニー,3,33,,,,
6193,バーチャレクス・ホールディングス,3,33,,,,
6194,アトラエ,1,33,,,,
6195,ホープ,3,33,,,,
6196,ストライク,1,33,,,,
6197,ソラスト,1,33,,,,
6198,キャリア,3,33,,,,
6199,セラク,1,33,,,,
6200,インソース,1,33,,,,
6201,豊田自動織機,1,17,,,,
6203,豊和工業,1,15,,,,
6205,ＯＫＫ,1,15,,,,
6208,石川製作所,1,15,,,,
6210,東洋15金属,1,15,,,,
6217,津田駒工業,1,15,,,,
6218,エンシュウ,1,15,,,,
6222,島精機製作所,1,15,,,,
6235,オプトラン,1,15,,,,
6236,ＮＣホールディングス,1,15,,,,
6237,イワキ,2,15,,,,
6238,フリュー,1,15,,,,
6239,ナガオカ,4,15,,,,
6240,ヤマシンフィルタ,1,15,,,,
6245,ヒラノテクシード,2,15,,,,
6246,テクノスマート,2,15,,,,
6247,日阪製作所,1,15,,,,
6248,横田製作所,4,15,,,,
6249,ゲームカード・ジョイコホールディングス,4,15,,,,
6250,やまびこ,1,15,,,,
6254,野村マイクロ・サイエンス,4,15,,,,
6255,エヌ・ピー・シー,3,15,,,,
6256,ニューフレアテクノロジー,4,15,,,,
6257,藤商事,4,15,,,,
6258,平田機工,1,15,,,,
6262,ペガサスミシン製造,1,15,,,,
6264,マルマエ,2,15,,,,
6265,妙徳,4,15,,,,
6266,タツモ,2,15,,,,
6267,ゼネラルパッカー,4,15,,,,
6268,ナブテスコ,1,15,,,,
6269,三井海洋開発,1,15,,,,
6271,ニッセイ,2,15,,,,
6272,レオン自動機,1,15,,,,
6273,ＳＭＣ,1,15,,,,
6274,新川,1,15,,,,
6276,ナビタス,4,15,,,,
6277,ホソカワミクロン,1,15,,,,
6278,ユニオンツール,1,15,,,,
6279,瑞光,2,15,,,,
6281,前田製作所,4,15,,,,
6282,オイレス工業,1,15,,,,
6284,日精エー・エス・ビー15,1,15,,,,
6286,靜甲,4,15,,,,
6287,サトーホールディングス,1,15,,,,
6289,技研製作所,1,15,,,,
6291,日本エアーテック,1,15,,,,
6292,カワタ,1,15,,,,
6293,日精樹脂工業,1,15,,,,
6294,オカダアイヨン,1,15,,,,
6295,富士変速機,7,15,,,,
6297,鉱研工業,4,15,,,,
6298,ワイエイシイホールディングス,1,15,,,,
6299,神鋼環境ソリューション,2,15,,,,
6300,アピックヤマダ,2,15,,,,
6301,コマツ,1,15,,,,
6302,住友重15工業,1,15,,,,
6303,ササクラ,2,15,,,,
6305,日立建機,1,15,,,,
6306,日工,1,15,,,,
6307,サンセイ,2,15,,,,
6309,巴工業,1,15,,,,
6310,井関農機,1,15,,,,
6312,フロイント産業,4,15,,,,
6315,ＴＯＷＡ,1,15,,,,
6316,丸山製作所,1,15,,,,
6317,北川鉄工所,1,15,,,,
6319,シンニッタン,1,12,,,,
6322,タクミナ,2,15,,,,
6323,ローツェ,1,15,,,,
6324,ハーモニック・ドライブ・システムズ,4,15,,,,
6325,タカキタ,1,15,,,,
6326,クボタ,1,15,,,,
6327,北川精機,4,15,,,,
6328,荏原実業,1,15,,,,
6330,東洋エンジニアリング,1,3,,,,
6331,三菱化工機,1,15,,,,
6332,月島15,1,15,,,,
6333,帝国電機製作所,1,15,,,,
6334,明治15,2,15,,,,
6335,東京15製作所,1,15,,,,
6336,石井表記,2,15,,,,
6337,テセック,4,15,,,,
6338,タカトリ,2,15,,,,
6339,新東工業,1,15,,,,
6340,澁谷工業,1,15,,,,
6342,太平製作所,2,15,,,,
6343,フリージア・マクロス,2,15,,,,
6345,アイチコーポレーション,1,15,,,,
6346,キクカワエンタープライズ,2,15,,,,
6347,プラコー,4,15,,,,
6349,小森コーポレーション,1,15,,,,
6351,鶴見製作所,1,15,,,,
6355,住友精密工業,1,15,,,,
6356,日本ギア工業,2,15,,,,
6357,三精テクノロジーズ,2,15,,,,
6358,酒井重工業,1,15,,,,
6360,東京自働15製作所,2,15,,,,
6361,荏原,1,15,,,,
6362,石井鐵工所,1,15,,,,
6363,酉島製作所,1,15,,,,
6364,北越工業,1,15,,,,
6365,電業社15製作所,2,15,,,,
6366,千代田化工建設,1,3,,,,
6367,ダイキン工業,1,15,,,,
6368,オルガノ,1,15,,,,
6369,トーヨーカネツ,1,15,,,,
6370,栗田工業,1,15,,,,
6371,椿本チエイン,1,15,,,,
6373,大同工業,1,15,,,,
6376,日機装,1,18,,,,
6378,木村化工機,1,15,,,,
6379,新興プランテック,1,3,,,,
6380,オリエンタルチエン工業,2,15,,,,
6381,アネスト岩田,1,15,,,,
6382,トリニティ工業,2,15,,,,
6383,ダイフク,1,15,,,,
6384,昭和真空,4,15,,,,
6387,サムコ,1,15,,,,
6390,加藤製作所,1,15,,,,
6391,加地テック,2,15,,,,
6392,ヤマダコーポレーション,2,15,,,,
6393,油研工業,1,15,,,,
6395,タダノ,1,15,,,,
6396,宇野澤組鐵工所,2,15,,,,
6400,不二精機,4,15,,,,
6402,兼松エンジニアリング,2,15,,,,
6403,水道機工,4,15,,,,
6405,鈴茂器工,4,15,,,,
6406,フジテック,1,15,,,,
6407,ＣＫＤ,1,15,,,,
6408,小倉クラッチ,4,15,,,,
6409,キトー,1,15,,,,
6411,中野冷機,4,15,,,,
6412,平和,1,15,,,,
6413,理想科学工業,1,15,,,,
6414,川重冷熱工業,4,15,,,,
6416,桂川電機,4,15,,,,
6417,ＳＡＮＫＹＯ,1,15,,,,
6418,日本金銭15,1,15,,,,
6419,マースエンジニアリング,1,15,,,,
6420,福島工業,1,15,,,,
